category,device,vendor,product,cve_count
cameras,xiongmaitech:ipg-53hv13pa-a,xiongmaitech,ipg-53hv13pa-a,1
cameras,xiongmaitech:ipg-53hv13pa-s,xiongmaitech,ipg-53hv13pa-s,1
cameras,xiongmaitech:ipg-53hv13pa-wp,xiongmaitech,ipg-53hv13pa-wp,1
cameras,xiongmaitech:ipg-53hv13pt-s,xiongmaitech,ipg-53hv13pt-s,1
cameras,xiongmaitech:ipg-53x13pa-s,xiongmaitech,ipg-53x13pa-s,1
cameras,xiongmaitech:ipg-53x13pe-s,xiongmaitech,ipg-53x13pe-s,1
cameras,xiongmaitech:ipg-53x13pt-s,xiongmaitech,ipg-53x13pt-s,1
cameras,xiongmaitech:ipg-54h13pe-s,xiongmaitech,ipg-54h13pe-s,1
cameras,xiongmaitech:ipg-54h20pl-s,xiongmaitech,ipg-54h20pl-s,1
cameras,xiongmaitech:ipg-80h20pt-a,xiongmaitech,ipg-80h20pt-a,1
cameras,xiongmaitech:ipg-80h20pt-s,xiongmaitech,ipg-80h20pt-s,1
cameras,xiongmaitech:ipg-80he20ps-s,xiongmaitech,ipg-80he20ps-s,1
cameras,xiongmaitech:ipg-83h20pa-a,xiongmaitech,ipg-83h20pa-a,1
cameras,xiongmaitech:ipg-83h20pa-s,xiongmaitech,ipg-83h20pa-s,1
cameras,xiongmaitech:ipg-83h20pl-b,xiongmaitech,ipg-83h20pl-b,1
cameras,xiongmaitech:ipg-83h20pl-p,xiongmaitech,ipg-83h20pl-p,1
cameras,xiongmaitech:ipg-83h40af,xiongmaitech,ipg-83h40af,1
cameras,xiongmaitech:ipg-83h40pl-b,xiongmaitech,ipg-83h40pl-b,1
cameras,xiongmaitech:ipg-83h40pl-p,xiongmaitech,ipg-83h40pl-p,1
cameras,xiongmaitech:ipg-83h50p-b,xiongmaitech,ipg-83h50p-b,1
cameras,xiongmaitech:ipg-83h50p-p,xiongmaitech,ipg-83h50p-p,1
cameras,xiongmaitech:ipg-hp500nr-s,xiongmaitech,ipg-hp500nr-s,1
cameras,xiongmaitech:ipm-50h10pe-o\(r\),xiongmaitech,ipm-50h10pe-o\(r\),1
cameras,xiongmaitech:ipm-50h10pe-wr,xiongmaitech,ipm-50h10pe-wr,1
cameras,xiongmaitech:ipm-50h10pe-wrc,xiongmaitech,ipm-50h10pe-wrc,1
cameras,xiongmaitech:ipm-50h10pe-wrm,xiongmaitech,ipm-50h10pe-wrm,1
cameras,xiongmaitech:ipm-50hv10pt-wr,xiongmaitech,ipm-50hv10pt-wr,1
cameras,xiongmaitech:ipm-50hv20pe-wr,xiongmaitech,ipm-50hv20pe-wr,1
cameras,xiongmaitech:ipm-50v10pl-wr,xiongmaitech,ipm-50v10pl-wr,1
cameras,xiongmaitech:ipm-50v10pl-wrc,xiongmaitech,ipm-50v10pl-wrc,1
cameras,xiongmaitech:ipm-53h13pe-wr,xiongmaitech,ipm-53h13pe-wr,1
cameras,xiongmaitech:ipm-53h13pe-wrc,xiongmaitech,ipm-53h13pe-wrc,1
cameras,xiongmaitech:ipm-53h13pe-wrm,xiongmaitech,ipm-53h13pe-wrm,1
cameras,xiongmaitech:ipm-53hv13pe-wr,xiongmaitech,ipm-53hv13pe-wr,1
cameras,xiongmaitech:ipm-53v13pl-wr,xiongmaitech,ipm-53v13pl-wr,1
cameras,xiongmaitech:ivg-hp203y-ae,xiongmaitech,ivg-hp203y-ae,1
cameras,xiongmaitech:ivg-hp203y-se,xiongmaitech,ivg-hp203y-se,1
cameras,xiongmaitech:nb080s09s-klc,xiongmaitech,nb080s09s-klc,1
cameras,xiongmaitech:nbd7004t-p,xiongmaitech,nbd7004t-p,1
cameras,xiongmaitech:nbd7008t-p,xiongmaitech,nbd7008t-p,1
cameras,xiongmaitech:nbd7016t-f-v2,xiongmaitech,nbd7016t-f-v2,1
cameras,xiongmaitech:nbd7024h-p,xiongmaitech,nbd7024h-p,1
cameras,xiongmaitech:nbd7024t-p,xiongmaitech,nbd7024t-p,1
cameras,xiongmaitech:nbd7804r-f\(ep\),xiongmaitech,nbd7804r-f\(ep\),1
cameras,xiongmaitech:nbd7804r-f\(hdmi\),xiongmaitech,nbd7804r-f\(hdmi\),1
cameras,xiongmaitech:nbd7804r-fw,xiongmaitech,nbd7804r-fw,1
cameras,xiongmaitech:nbd7804t-pl,xiongmaitech,nbd7804t-pl,1
cameras,xiongmaitech:nbd7808r-pl\(ep\),xiongmaitech,nbd7808r-pl\(ep\),1
cameras,xiongmaitech:nbd7808r-pl\(hdmi\),xiongmaitech,nbd7808r-pl\(hdmi\),1
cameras,xiongmaitech:nbd7808t-pl,xiongmaitech,nbd7808t-pl,1
cameras,xiongmaitech:nbd7904r-fs,xiongmaitech,nbd7904r-fs,1
cameras,xiongmaitech:nbd7904t-p,xiongmaitech,nbd7904t-p,1
cameras,xiongmaitech:nbd7904t-pl,xiongmaitech,nbd7904t-pl,1
cameras,xiongmaitech:nbd7904t-pl-xpoe,xiongmaitech,nbd7904t-pl-xpoe,1
cameras,xiongmaitech:nbd7904t-plc-xpoe,xiongmaitech,nbd7904t-plc-xpoe,1
cameras,xiongmaitech:nbd7904t-q,xiongmaitech,nbd7904t-q,1
cameras,xiongmaitech:nbd7908t-q,xiongmaitech,nbd7908t-q,1
cameras,xiongmaitech:nbd8004r-pl\(ep\),xiongmaitech,nbd8004r-pl\(ep\),1
cameras,xiongmaitech:nbd8004r-yl\(ep\),xiongmaitech,nbd8004r-yl\(ep\),1
cameras,xiongmaitech:nbd8004t-q,xiongmaitech,nbd8004t-q,1
cameras,xiongmaitech:nbd8008r-pl,xiongmaitech,nbd8008r-pl,1
cameras,xiongmaitech:nbd8008r-pl\(ep\),xiongmaitech,nbd8008r-pl\(ep\),1
cameras,xiongmaitech:nbd8008r-yl\(ep\),xiongmaitech,nbd8008r-yl\(ep\),1
cameras,xiongmaitech:nbd8008ra-gl,xiongmaitech,nbd8008ra-gl,1
cameras,xiongmaitech:nbd8008ra-glk,xiongmaitech,nbd8008ra-glk,1
cameras,xiongmaitech:nbd8008ra-ul\(ep\),xiongmaitech,nbd8008ra-ul\(ep\),1
cameras,xiongmaitech:nbd8008ra-ula,xiongmaitech,nbd8008ra-ula,1
cameras,xiongmaitech:nbd8008ra-ulk,xiongmaitech,nbd8008ra-ulk,1
cameras,xiongmaitech:nbd8008t-q,xiongmaitech,nbd8008t-q,1
cameras,xiongmaitech:nbd8009s-ula-v2,xiongmaitech,nbd8009s-ula-v2,1
cameras,xiongmaitech:nbd8010s-kl-v2,xiongmaitech,nbd8010s-kl-v2,1
cameras,xiongmaitech:nbd8016r-ul,xiongmaitech,nbd8016r-ul,1
cameras,xiongmaitech:nbd8016ra-k\(ep\),xiongmaitech,nbd8016ra-k\(ep\),1
cameras,xiongmaitech:nbd8016ra-ul,xiongmaitech,nbd8016ra-ul,1
cameras,xiongmaitech:nbd8016ra-ul\(ep\),xiongmaitech,nbd8016ra-ul\(ep\),1
cameras,xiongmaitech:nbd8016ra-ula,xiongmaitech,nbd8016ra-ula,1
cameras,xiongmaitech:nbd8016ra-ulk,xiongmaitech,nbd8016ra-ulk,1
cameras,xiongmaitech:nbd8016s-kl-v2,xiongmaitech,nbd8016s-kl-v2,1
cameras,xiongmaitech:nbd8016s-ula-v2,xiongmaitech,nbd8016s-ula-v2,1
cameras,xiongmaitech:nbd8016t-q-v2,xiongmaitech,nbd8016t-q-v2,1
cameras,xiongmaitech:nbd8025r-ul,xiongmaitech,nbd8025r-ul,1
cameras,xiongmaitech:nbd8032h4-p,xiongmaitech,nbd8032h4-p,1
cameras,xiongmaitech:nbd8032h4-q,xiongmaitech,nbd8032h4-q,1
cameras,xiongmaitech:nbd8032h4-qe,xiongmaitech,nbd8032h4-qe,1
cameras,xiongmaitech:nbd8032h4-ul,xiongmaitech,nbd8032h4-ul,1
cameras,xiongmaitech:nbd8032h8-p,xiongmaitech,nbd8032h8-p,1
cameras,xiongmaitech:nbd8032h8-qe,xiongmaitech,nbd8032h8-qe,1
cameras,xiongmaitech:nbd8032ra-ul-v2,xiongmaitech,nbd8032ra-ul-v2,1
cameras,xiongmaitech:nbd8064h8-p,xiongmaitech,nbd8064h8-p,1
cameras,xiongmaitech:nbd80n16ra-kl,xiongmaitech,nbd80n16ra-kl,1
cameras,xiongmaitech:nbd80n16ra-kl\(ep\),xiongmaitech,nbd80n16ra-kl\(ep\),1
cameras,xiongmaitech:nbd80n32ra-kl-v3,xiongmaitech,nbd80n32ra-kl-v3,1
cameras,xiongmaitech:nbd80s08s-kl\(ep\),xiongmaitech,nbd80s08s-kl\(ep\),1
cameras,xiongmaitech:nbd80s10s-kl,xiongmaitech,nbd80s10s-kl,1
cameras,xiongmaitech:nbd80s16s-kl,xiongmaitech,nbd80s16s-kl,1
cameras,xiongmaitech:nbd80s16s-kl\(ep\),xiongmaitech,nbd80s16s-kl\(ep\),1
cameras,xiongmaitech:nbd80x08s-kl,xiongmaitech,nbd80x08s-kl,1
cameras,xiongmaitech:nbd80x16s-kl,xiongmaitech,nbd80x16s-kl,1
cameras,xiongmaitech:nbd88x09s-kl,xiongmaitech,nbd88x09s-kl,1
cameras,xiongmaitech:nbd8904r-pl,xiongmaitech,nbd8904r-pl,1
cameras,xiongmaitech:nbd8904r-yl,xiongmaitech,nbd8904r-yl,1
cameras,xiongmaitech:nbd8904t-gsc-xpoe,xiongmaitech,nbd8904t-gsc-xpoe,1
cameras,xiongmaitech:nbd8904t-q,xiongmaitech,nbd8904t-q,1
cameras,xiongmaitech:nbd8908r-pl,xiongmaitech,nbd8908r-pl,1
cameras,xiongmaitech:nbd8908r-yl,xiongmaitech,nbd8908r-yl,1
cameras,xiongmaitech:nbd8908t-pl-xpoe,xiongmaitech,nbd8908t-pl-xpoe,1
cameras,xiongmaitech:nbd8908t-plc-xpoe,xiongmaitech,nbd8908t-plc-xpoe,1
cameras,xiongmaitech:nbd8916f4-q,xiongmaitech,nbd8916f4-q,1
cameras,xiongmaitech:nbd8916f8-q,xiongmaitech,nbd8916f8-q,1
cameras,xiongmaitech:nbd90s0vt-qw,xiongmaitech,nbd90s0vt-qw,1
doorbell,akuvox:e11,akuvox,e11,13
doorbell,reolink:smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime,reolink,smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime,3
doorbell,akuvox:c313w-2,akuvox,c313w-2,2
doorbell,akuvox:nc-2,akuvox,nc-2,2
doorbell,akuvox:ns-2,akuvox,ns-2,2
doorbell,akuvox:nx-2,akuvox,nx-2,2
doorbell,akuvox:r20a-2,akuvox,r20a-2,2
doorbell,akuvox:r20k-2,akuvox,r20k-2,2
doorbell,akuvox:r29,akuvox,r29,2
doorbell,akuvox:s532,akuvox,s532,2
doorbell,akuvox:s539,akuvox,s539,2
doorbell,akuvox:x912,akuvox,x912,2
doorbell,akuvox:x915,akuvox,x915,2
doorbell,akuvox:x916,akuvox,x916,2
doorbell,siedle:sg_150-0,siedle,sg_150-0,2
doorbell,adt:lifeshield_diy_hd_video_doorbell,adt,lifeshield_diy_hd_video_doorbell,1
doorbell,aiphone:gt-db-vn,aiphone,gt-db-vn,1
doorbell,aiphone:gt-dmb,aiphone,gt-dmb,1
doorbell,aiphone:gt-dmb-lvn,aiphone,gt-dmb-lvn,1
doorbell,aiphone:gt-dmb-n,aiphone,gt-dmb-n,1
doorbell,akuvox:c315,akuvox,c315,1
doorbell,akuvox:e16c,akuvox,e16c,1
doorbell,amazon:ring_video_doorbell,amazon,ring_video_doorbell,1
doorbell,dbell:db01-s,dbell,db01-s,1
doorbell,fermax:outdoor_panel,fermax,outdoor_panel,1
doorbell,"google:nest_cam_\(indoor\,_wired\)",google,"nest_cam_\(indoor\,_wired\)",1
doorbell,"google:nest_cam_\(outdoor_or_indoor\,_battery\)",google,"nest_cam_\(outdoor_or_indoor\,_battery\)",1
doorbell,google:nest_cam_with_floodlight,google,nest_cam_with_floodlight,1
doorbell,google:nest_doorbell_\(battery\),google,nest_doorbell_\(battery\),1
doorbell,nightowlsp:smart_doorbell,nightowlsp,smart_doorbell,1
doorbell,nightowlsp:wdb-20,nightowlsp,wdb-20,1
doorbell,ring:ring,ring,ring,1
doorlock,tinxy:wifi_lock_controller_v1_rf,tinxy,wifi_lock_controller_v1_rf,3
doorlock,flient:smart_lock_advanced,flient,smart_lock_advanced,2
doorlock,geniecompany:aladdin_connect_garage_door_opener,geniecompany,aladdin_connect_garage_door_opener,2
doorlock,sguda:u-lock,sguda,u-lock,2
doorlock,assaabloy:yale_keyless_smart_lock,assaabloy,yale_keyless_smart_lock,1
doorlock,august:connect_wi-fi_bridge,august,connect_wi-fi_bridge,1
doorlock,cef:fortessa_ftbtld,cef,fortessa_ftbtld,1
doorlock,dialog-semiconductor:da14680,dialog-semiconductor,da14680,1
doorlock,dialog-semiconductor:da14681,dialog-semiconductor,da14681,1
doorlock,dialog-semiconductor:da14682,dialog-semiconductor,da14682,1
doorlock,dialog-semiconductor:da14683,dialog-semiconductor,da14683,1
doorlock,etekcity:3-in-1_smart_door_lock,etekcity,3-in-1_smart_door_lock,1
doorlock,gluehome:glue_smart_lock,gluehome,glue_smart_lock,1
doorlock,mica:fingerprint_bluetooth_padlock_fb50,mica,fingerprint_bluetooth_padlock_fb50,1
doorlock,schlage:be468,schlage,be468,1
doorlock,silabs:500_series,silabs,500_series,1
doorlock,sulimet:5-in-1_smart_door_lock,sulimet,5-in-1_smart_door_lock,1
doorlock,tinxy:smart_wifi_door_lock,tinxy,smart_wifi_door_lock,1
doorlock,u-tec:ultraloq_ul3_bt,u-tec,ultraloq_ul3_bt,1
doorlock,wafucn:wafu_keyless_smart_lock,wafucn,wafu_keyless_smart_lock,1
ev-charging,schneider-electric:evlink_city_evc1s22p4,schneider-electric,evlink_city_evc1s22p4,18
ev-charging,schneider-electric:evlink_city_evc1s7p4,schneider-electric,evlink_city_evc1s7p4,18
ev-charging,schneider-electric:evlink_parking_evf2,schneider-electric,evlink_parking_evf2,18
ev-charging,schneider-electric:evlink_parking_evw2,schneider-electric,evlink_parking_evw2,18
ev-charging,schneider-electric:evlink_smart_wallbox_evb1a,schneider-electric,evlink_smart_wallbox_evb1a,18
ev-charging,schneider-electric:evlink_parking_ev.2,schneider-electric,evlink_parking_ev.2,13
ev-charging,chargepoint:home_flex_hardwired,chargepoint,home_flex_hardwired,6
ev-charging,chargepoint:home_flex_nema_14-50_plug,chargepoint,home_flex_nema_14-50_plug,6
ev-charging,chargepoint:home_flex_nema_6-50_plug,chargepoint,home_flex_nema_6-50_plug,6
ev-charging,autel:maxicharger_ac_elite_business_c50,autel,maxicharger_ac_elite_business_c50,5
ev-charging,schneider-electric:evlink_parking_evp2pe,schneider-electric,evlink_parking_evp2pe,5
ev-charging,wolfbox:level_2_ev_charger,wolfbox,level_2_ev_charger,5
ev-charging,garo:wallbox_glb,garo,wallbox_glb,4
ev-charging,garo:wallbox_gtb,garo,wallbox_gtb,4
ev-charging,garo:wallbox_gtc,garo,wallbox_gtc,4
ev-charging,chargepoint:home_flex_cph50,chargepoint,home_flex_cph50,3
ev-charging,abb:terra_ac_wallbox_80a,abb,terra_ac_wallbox_80a,2
ev-charging,abb:terra_ac_wallbox_ce_juno,abb,terra_ac_wallbox_ce_juno,2
ev-charging,abb:terra_ac_wallbox_ce_mid,abb,terra_ac_wallbox_ce_mid,2
ev-charging,abb:terra_ac_wallbox_ce_ptb,abb,terra_ac_wallbox_ce_ptb,2
ev-charging,abb:terra_ac_wallbox_ce_symbiosis,abb,terra_ac_wallbox_ce_symbiosis,2
ev-charging,abb:terra_ac_wallbox_jp,abb,terra_ac_wallbox_jp,2
ev-charging,abb:terra_ac_wallbox_ul32a,abb,terra_ac_wallbox_ul32a,2
ev-charging,abb:terra_ac_wallbox_ul40,abb,terra_ac_wallbox_ul40,2
ev-charging,chargepoint:home_flex,chargepoint,home_flex,2
ev-charging,schneider-electric:evb1a,schneider-electric,evb1a,2
ev-charging,schneider-electric:evc1s22p4,schneider-electric,evc1s22p4,2
ev-charging,schneider-electric:evc1s7p4,schneider-electric,evc1s7p4,2
ev-charging,schneider-electric:evf2,schneider-electric,evf2,2
ev-charging,schneider-electric:evp2pe,schneider-electric,evp2pe,2
ev-charging,schneider-electric:evw2,schneider-electric,evw2,2
ev-charging,tesla:wall_connector,tesla,wall_connector,2
ev-charging,garo:wallbox_glb\+_t2ev7,garo,wallbox_glb\+_t2ev7,1
ev-charging,schneider-electric:evlink_home,schneider-electric,evlink_home,1
ev-charging,vw:id.charger_connect,vw,id.charger_connect,1
ev-charging,vw:id.charger_pro,vw,id.charger_pro,1
fans,atomberg:erica_smart_fan,atomberg,erica_smart_fan,1
fridge,mitsubishielectric:ma-ew85s-e,mitsubishielectric,ma-ew85s-e,2
fridge,mitsubishielectric:ma-ew85s-uk,mitsubishielectric,ma-ew85s-uk,2
fridge,mitsubishielectric:mac-507if-e,mitsubishielectric,mac-507if-e,2
fridge,mitsubishielectric:mac-587if-e,mitsubishielectric,mac-587if-e,2
fridge,mitsubishielectric:mac-587if2-e,mitsubishielectric,mac-587if2-e,2
fridge,mitsubishielectric:mac-588if-e,mitsubishielectric,mac-588if-e,2
fridge,mitsubishielectric:mfz-gxt50\/60\/73vfk,mitsubishielectric,mfz-gxt50\/60\/73vfk,2
fridge,mitsubishielectric:mfz-xt50\/60vfk,mitsubishielectric,mfz-xt50\/60vfk,2
fridge,mitsubishielectric:msxy-fp05\/07\/10\/13\/18\/20\/24vgk-sg1,mitsubishielectric,msxy-fp05\/07\/10\/13\/18\/20\/24vgk-sg1,2
fridge,mitsubishielectric:msy-gp10\/13\/15\/18\/20\/24vfk-sg1,mitsubishielectric,msy-gp10\/13\/15\/18\/20\/24vfk-sg1,2
fridge,mitsubishielectric:msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-e2,mitsubishielectric,msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-e2,2
fridge,mitsubishielectric:msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-er2,mitsubishielectric,msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-er2,2
fridge,mitsubishielectric:msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-et2,mitsubishielectric,msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-et2,2
fridge,mitsubishielectric:msz-ap22\/25\/35\/42\/50\/60\/71\/80vgkd-a2,mitsubishielectric,msz-ap22\/25\/35\/42\/50\/60\/71\/80vgkd-a2,2
fridge,mitsubishielectric:msz-ap22\/25\/35\/42\/50\/61\/70\/80vgkd-a1,mitsubishielectric,msz-ap22\/25\/35\/42\/50\/61\/70\/80vgkd-a1,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50\/60\/71vgk-e3,mitsubishielectric,msz-ap25\/35\/42\/50\/60\/71vgk-e3,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50\/60\/71vgk-er3,mitsubishielectric,msz-ap25\/35\/42\/50\/60\/71vgk-er3,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50\/60\/71vgk-et3,mitsubishielectric,msz-ap25\/35\/42\/50\/60\/71vgk-et3,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e1,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e7,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e7,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e8,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e8,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-en1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-en1,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-en2,mitsubishielectric,msz-ap25\/35\/42\/50vgk-en2,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-en3,mitsubishielectric,msz-ap25\/35\/42\/50vgk-en3,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-er1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-er1,2
fridge,mitsubishielectric:msz-ap25\/35\/42\/50vgk-et1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-et1,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgk-e1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-e1,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgk-e6,mitsubishielectric,msz-ay25\/35\/42\/50vgk-e6,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgk-er1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-er1,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgk-et1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-et1,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgk-sc1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-sc1,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-e6,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-e6,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-er1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-er1,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-et1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-et1,2
fridge,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-sc1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-sc1,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e1,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e2,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e3,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e3,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-er1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-er1,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-er2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-er2,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et1,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et2,2
fridge,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et3,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et3,2
fridge,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkb-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkb-e1,2
fridge,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkb-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkb-e2,2
fridge,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgks-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgks-e1,2
fridge,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgks-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgks-e2,2
fridge,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkw-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkw-e1,2
fridge,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkw-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkw-e2,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-a1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-er1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-er2,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-et1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-et2,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-a1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-er1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-er2,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-et1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-et2,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-a1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-er1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-er2,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-et1,2
fridge,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-et2,2
fridge,mitsubishielectric:msz-exa09\/12vak,mitsubishielectric,msz-exa09\/12vak,2
fridge,mitsubishielectric:msz-eza09\/12vak,mitsubishielectric,msz-eza09\/12vak,2
fridge,mitsubishielectric:msz-ft25\/35\/50vgk-e1,mitsubishielectric,msz-ft25\/35\/50vgk-e1,2
fridge,mitsubishielectric:msz-ft25\/35\/50vgk-e2,mitsubishielectric,msz-ft25\/35\/50vgk-e2,2
fridge,mitsubishielectric:msz-ft25\/35\/50vgk-et1,mitsubishielectric,msz-ft25\/35\/50vgk-et1,2
fridge,mitsubishielectric:msz-ft25\/35\/50vgk-sc1,mitsubishielectric,msz-ft25\/35\/50vgk-sc1,2
fridge,mitsubishielectric:msz-ft25\/35\/50vgk-sc2,mitsubishielectric,msz-ft25\/35\/50vgk-sc2,2
fridge,mitsubishielectric:msz-gzy09\/12\/18vfk,mitsubishielectric,msz-gzy09\/12\/18vfk,2
fridge,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-e1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-e1,2
fridge,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-er1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-er1,2
fridge,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-et1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-et1,2
fridge,mitsubishielectric:msz-hr25\/35\/42\/50vfk-e6,mitsubishielectric,msz-hr25\/35\/42\/50vfk-e6,2
fridge,mitsubishielectric:msz-ky09\/12\/18vfk,mitsubishielectric,msz-ky09\/12\/18vfk,2
fridge,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e2,2
fridge,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e3,2
